"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.207622339E1,-7.163000107E0,-2.796500015E1,-3.114399910E1,4.246526209E1
3.208634977E1,-9.538000107E0,-2.478499985E1,-3.053100014E1,4.046494326E1
3.209598516E1,-1.064900017E1,-2.202700043E1,-2.888400078E1,3.785334138E1
3.210601970E1,-1.061100006E1,-1.969000053E1,-2.670100021E1,3.483149230E1
3.211601077E1,-9.807000160E0,-1.781299973E1,-2.432500076E1,3.170466643E1
3.212599746E1,-8.427000046E0,-1.639599991E1,-2.183499908E1,2.857639459E1
3.213598792E1,-6.664999962E0,-1.543799973E1,-1.926899910E1,2.557436971E1
3.214618862E1,-4.212999821E0,-1.501599979E1,-1.639599991E1,2.262870810E1
3.215598931E1,-1.187000036E0,-1.474800014E1,-1.390600014E1,2.030490870E1
3.216699500E1,2.029999971E0,-1.455700016E1,-1.130099964E1,1.854021970E1
3.217728923E1,5.401000023E0,-1.455700016E1,-8.312000275E0,1.761154177E1
3.218600492E1,8.541999817E0,-1.459500027E1,-5.515999794E0,1.778780614E1
3.219660546E1,1.141499996E1,-1.478699970E1,-3.293999910E0,1.896860616E1
3.220646662E1,1.386699963E1,-1.501599979E1,-1.608000040E0,2.050267282E1
3.221600623E1,1.570600033E1,-1.539999962E1,-3.440000117E-1,2.199901749E1
3.222673085E1,1.693199921E1,-1.582100010E1,7.269999981E-1,2.318458907E1
3.223600900E1,1.777499962E1,-1.624200058E1,2.068000078E0,2.416670889E1
3.224600439E1,1.834900093E1,-1.666399956E1,3.562000036E0,2.504121724E1
3.225623900E1,1.865600014E1,-1.696999931E1,5.248000145E0,2.575982770E1
3.226614354E1,1.880900002E1,-1.716200066E1,6.972000122E0,2.639927146E1
3.227598162E1,1.892399979E1,-1.723800087E1,8.427000046E0,2.694959687E1
3.228646539E1,1.892399979E1,-1.727700043E1,9.461999893E0,2.731559909E1
3.229620539E1,1.892399979E1,-1.723800087E1,9.998000145E0,2.748138368E1
3.230598377E1,1.892399979E1,-1.731500053E1,1.045800018E1,2.770012237E1
3.231598708E1,1.865600014E1,-1.750699997E1,1.103199959E1,2.786119890E1
3.232598916E1,1.815800095E1,-1.785099983E1,1.179899979E1,2.806399097E1
3.233600231E1,1.785099983E1,-1.811899948E1,1.283300018E1,2.848933539E1
3.234599970E1,1.792799950E1,-1.831100082E1,1.390600014E1,2.915617871E1
3.235599362E1,1.827300072E1,-1.842600060E1,1.482499981E1,2.988646303E1
3.236644123E1,1.869400024E1,-1.838800049E1,1.551399994E1,3.046749746E1
3.237598708E1,1.922999954E1,-1.838800049E1,1.585900021E1,3.097449486E1
3.238600216E1,1.972800064E1,-1.842600060E1,1.605100060E1,3.140614792E1
3.239743785E1,1.992000008E1,-1.861700058E1,1.631900024E1,3.177591671E1
3.240598785E1,2.011199951E1,-1.880900002E1,1.693199921E1,3.232589679E1
3.241599723E1,1.999699974E1,-1.903899956E1,1.792799950E1,3.292076349E1
3.242633046E1,1.976700020E1,-1.911499977E1,1.911499977E1,3.348881499E1
3.243609446E1,1.961400032E1,-1.907699966E1,2.022599983E1,3.402546097E1
3.244600377E1,1.953700066E1,-1.877099991E1,2.103100014E1,3.429792704E1
3.245895716E1,1.934499931E1,-1.827300072E1,2.133699989E1,3.410863700E1
3.246600116E1,1.900099945E1,-1.769799995E1,2.133699989E1,3.360840292E1
3.247599131E1,1.857900047E1,-1.716200066E1,2.118400002E1,3.299205028E1
3.248599839E1,1.823399925E1,-1.666399956E1,2.103100014E1,3.244180292E1
3.249599046E1,1.811899948E1,-1.616600037E1,2.106900024E1,3.214872441E1
3.250602839E1,1.804299927E1,-1.562899971E1,2.137599945E1,3.204292132E1
3.251623685E1,1.811899948E1,-1.482499981E1,2.179700089E1,3.198731013E1
3.252598423E1,1.815800095E1,-1.382900047E1,2.214200020E1,3.179972367E1
3.253598916E1,1.838800049E1,-1.264099979E1,2.244799995E1,3.165163724E1
3.254602646E1,1.877099991E1,-1.130099964E1,2.275499916E1,3.158881158E1
3.255618962E1,1.907699966E1,-9.767999649E0,2.306100082E1,3.148262207E1
3.256629154E1,1.953700066E1,-8.121000290E0,2.340600014E1,3.155132141E1
3.257689139E1,2.018799973E1,-6.589000225E0,2.359799957E1,3.174643036E1
3.258598316E1,2.087800026E1,-4.864999771E0,2.355900002E1,3.185256033E1
3.259668731E1,2.168199921E1,-3.026000023E0,2.321500015E1,3.190927761E1
3.260700123E1,2.237199974E1,-1.187000036E0,2.237199974E1,3.166104411E1
3.261692654E1,2.290800095E1,6.119999886E-1,2.160600090E1,3.149556042E1
3.262713092E1,2.317600060E1,2.413000107E0,2.080100060E1,3.123509563E1
3.263680531E1,2.344400024E1,3.983999968E0,1.995800018E1,3.104537284E1
3.264599970E1,2.344400024E1,5.323999882E0,1.926899910E1,3.081007057E1
3.265598800E1,2.313800049E1,6.473999977E0,1.842600060E1,3.027865982E1
3.266602377E1,2.263999939E1,7.393000126E0,1.723800087E1,2.940024995E1
3.267608292E1,2.214200020E1,8.197999954E0,1.582100010E1,2.842146056E1
3.268605262E1,2.160600090E1,8.696000099E0,1.405900002E1,2.720469030E1
3.269707623E1,2.072400093E1,9.039999962E0,1.264099979E1,2.590368101E1
3.270608231E1,1.980500031E1,9.194000244E0,1.145400047E1,2.465688148E1
3.271601108E1,1.880900002E1,8.772000313E0,9.960000038E0,2.302016663E1
3.272682639E1,1.685499954E1,8.541999817E0,8.963999748E0,2.091435062E1
3.273618208E1,1.474800014E1,8.388999939E0,8.312000275E0,1.889360148E1
3.274598370E1,1.302400017E1,8.043999672E0,7.699999809E0,1.713535842E1
3.275620762E1,1.176000023E1,7.623000145E0,6.933000088E0,1.563567161E1
3.276601470E1,1.103199959E1,7.086999893E0,5.861000061E0,1.436251733E1
3.277598370E1,1.038099957E1,6.320000172E0,4.902999878E0,1.310522651E1
3.278599170E1,9.347000122E0,5.669000149E0,4.328000069E0,1.175736189E1
3.279601100E1,7.660999775E0,4.980000019E0,4.405000210E0,1.014373425E1
3.280613285E1,5.478000164E0,4.558000088E0,5.171000004E0,8.804719850E0
3.281601700E1,3.829999924E0,4.328000069E0,5.553999901E0,8.015447518E0
3.282601792E1,2.642999887E0,4.175000191E0,5.669000149E0,7.520215268E0
3.283599385E1,1.876999974E0,4.519999981E0,6.166999817E0,7.873081701E0
3.284598962E1,2.450999975E0,4.672999859E0,6.243999958E0,8.175075782E0
3.285599808E1,3.408999920E0,4.750000000E0,5.669000149E0,8.143791693E0
3.286599162E1,4.021999836E0,4.940999985E0,4.902999878E0,8.039239475E0
3.287714300E1,3.714999914E0,4.750000000E0,4.212999821E0,7.356160130E0
3.288746608E1,2.872999907E0,4.635000229E0,3.907000065E0,6.708353382E0
3.289598692E1,2.259999990E0,4.788000107E0,3.638999939E0,6.424551777E0
3.290602008E1,1.952999949E0,4.902999878E0,3.408999920E0,6.282905145E0
3.291602523E1,2.335999966E0,4.980000019E0,3.026000023E0,6.278054808E0
3.292598554E1,3.026000023E0,4.788000107E0,2.335999966E0,6.126868450E0
3.293598231E1,3.638999939E0,4.405000210E0,1.838000059E0,6.002048952E0
3.294599954E1,3.944999933E0,4.059999943E0,1.761999965E0,5.928850469E0
3.295599200E1,3.868999958E0,3.868999958E0,1.876999974E0,5.784587302E0
3.296600893E1,3.101999998E0,3.447000027E0,2.413000107E0,5.227502529E0
3.297600185E1,1.838000059E0,2.872999907E0,2.911000013E0,4.484004210E0
3.298598800E1,5.740000010E-1,2.490000010E0,3.371000051E0,4.230037517E0
3.299599316E1,-4.210000038E-1,2.490000010E0,3.907000065E0,4.652095287E0
3.300603585E1,-1.340000033E0,2.719000101E0,4.289999962E0,5.252871720E0
3.301624523E1,-2.413000107E0,2.911000013E0,4.710999966E0,6.040696257E0
3.302599200E1,-3.256000042E0,3.063999891E0,4.750000000E0,6.523199492E0
3.303726431E1,-4.251999855E0,3.063999891E0,4.442999840E0,6.870796582E0
3.304599946E1,-5.132999897E0,3.141000032E0,4.021999836E0,7.238097252E0
3.305600223E1,-6.320000172E0,3.178999901E0,3.562000036E0,7.920624142E0
3.306624100E1,-7.546000004E0,3.026000023E0,3.217000008E0,8.743447904E0
3.307601470E1,-8.465999603E0,2.796000004E0,3.063999891E0,9.427558572E0
3.308635246E1,-8.963999748E0,2.680999994E0,3.714999914E0,1.006689013E1
3.309695823E1,-9.232000351E0,2.565999985E0,4.405000210E0,1.054600461E1
3.310599346E1,-9.500000000E0,2.335999966E0,5.285999775E0,1.111974323E1
3.311598554E1,-9.307999611E0,2.068000078E0,5.899000168E0,1.121221138E1
3.312599077E1,-8.810000420E0,1.723000050E0,6.282000065E0,1.095665831E1
3.313889054E1,-8.312000275E0,1.149000049E0,6.817999840E0,1.081178392E1
3.314908592E1,-7.776000023E0,5.740000010E-1,7.507999897E0,1.082431129E1
3.315599100E1,-7.086999893E0,2.290000021E-1,8.312000275E0,1.092553692E1
3.316685731E1,-6.396999836E0,-1.909999996E-1,9.154999733E0,1.117014360E1
3.317598577E1,-5.745999813E0,-6.510000229E-1,1.022799969E1,1.174956563E1
3.318603870E1,-5.018000126E0,-1.340000033E0,1.126200008E1,1.240195836E1
3.319630231E1,-4.519999981E0,-2.298000097E0,1.225800037E1,1.326536006E1
3.320598577E1,-4.059999943E0,-3.523999929E0,1.248799992E1,1.359604049E1
3.321599031E1,-3.408999920E0,-4.902999878E0,1.310099983E1,1.439780834E1
3.322601339E1,-2.757999897E0,-6.473999977E0,1.402000046E1,1.568692615E1
3.323599046E1,-2.413000107E0,-8.236000061E0,1.585900021E1,1.803225316E1
3.324690792E1,-2.375000000E0,-1.041899967E1,1.926899910E1,2.203384908E1
3.325600300E1,-2.450999975E0,-1.290900040E1,2.252499962E1,2.607729472E1
3.326603431E1,-3.332000017E0,-1.578299999E1,2.597299957E1,3.057453221E1
3.327599208E1,-5.018000126E0,-1.938400078E1,2.991900063E1,3.600092235E1
3.328599954E1,-6.129000187E0,-2.378899956E1,3.420899963E1,4.211575476E1
3.329599185E1,-5.515999794E0,-2.949699974E1,3.892100143E1,4.914614532E1
3.330641600E1,-2.068000078E0,-3.531999969E1,4.397800064E1,5.644327722E1
3.331602362E1,4.481999874E0,-4.091299820E1,4.888100052E1,6.390081342E1
3.332598531E1,1.114700031E1,-4.631499863E1,5.370800018E1,7.179055646E1
3.333598970E1,1.762100029E1,-5.152500153E1,5.845800018E1,7.989157164E1
3.334665523E1,2.409600067E1,-5.650500107E1,6.290200043E1,8.792095343E1
3.335633208E1,3.068499947E1,-6.125500107E1,6.665599823E1,9.558643444E1
3.336647939E1,3.742699814E1,-6.562200165E1,6.906999969E1,1.023605986E2
3.337600439E1,4.447600174E1,-6.941500092E1,7.152200317E1,1.091418986E2
3.338598685E1,5.229100037E1,-7.270899963E1,7.339900208E1,1.157944768E2
3.339681000E1,6.090999985E1,-7.527600098E1,7.339900208E1,1.215068636E2
3.340601400E1,6.903199768E1,-7.696099854E1,7.182800293E1,1.258875451E2
3.341598554E1,7.546700287E1,-7.661699677E1,6.841899872E1,1.274621203E2
3.342600500E1,7.899199677E1,-7.477799988E1,6.316999817E1,1.257852674E2
3.343624731E1,7.922200012E1,-7.198100281E1,5.673500061E1,1.211455751E2
3.344598816E1,7.922200012E1,-6.830400085E1,4.926399994E1,1.156222449E2
3.345598846E1,7.868499756E1,-6.386000061E1,4.122000122E1,1.094007176E2
3.346600085E1,7.688500214E1,-5.911000061E1,3.321300125E1,1.025104833E2
3.348067408E1,7.305400085E1,-5.416799927E1,2.608799934E1,9.461312221E1
3.348682646E1,6.918499756E1,-4.918799973E1,1.896199989E1,8.698034631E1
3.349617408E1,6.439600372E1,-4.428400040E1,1.179899979E1,7.903881567E1
3.350679916E1,5.907099915E1,-3.934199905E1,4.864999771E0,7.113960959E1
3.351615085E1,5.355500031E1,-3.428599930E1,-2.680000067E-1,6.359040517E1
3.352599708E1,4.792399979E1,-2.930599976E1,-3.907000065E0,5.630999935E1
3.353599731E1,4.213899994E1,-2.501499939E1,-5.975999832E0,4.936758131E1
3.354599839E1,3.612500000E1,-2.168199921E1,-6.626999855E0,4.265022675E1
3.355601708E1,2.995700073E1,-1.915399933E1,-6.204999924E0,3.609431544E1
3.356609462E1,2.367399979E1,-1.743000031E1,-4.864999771E0,2.979817778E1
3.357755377E1,1.796599960E1,-1.620400047E1,-3.026000023E0,2.438244141E1
3.358625785E1,1.348400021E1,-1.532299995E1,-1.264000058E0,2.045019035E1
3.359600477E1,1.114700031E1,-1.455700016E1,-4.589999914E-1,1.834046212E1
3.360599731E1,8.887000084E0,-1.375199986E1,1.909999996E-1,1.637475959E1
3.361684370E1,7.623000145E0,-1.287100029E1,9.190000296E-1,1.498723926E1
3.362599800E1,6.972000122E0,-1.202799988E1,1.608000040E0,1.399525744E1
3.363598777E1,6.589000225E0,-1.122399998E1,1.991999984E0,1.316666865E1
3.364637923E1,6.473999977E0,-1.038099957E1,1.838000059E0,1.237158324E1
3.365664916E1,6.550000191E0,-9.500000000E0,1.264000058E0,1.160819532E1
3.366598246E1,6.780000210E0,-8.772000313E0,5.740000010E-1,1.110161557E1
3.367673623E1,7.315999985E0,-8.159000397E0,3.799999878E-2,1.095876760E1
3.368602100E1,8.159000397E0,-7.699999809E0,-2.680000067E-1,1.122190307E1
3.369657293E1,9.079000473E0,-7.431000233E0,-4.589999914E-1,1.174132425E1
3.370599054E1,1.011299992E1,-7.202000141E0,-7.269999981E-1,1.243664353E1
3.371608400E1,1.122399998E1,-7.010000229E0,-9.190000296E-1,1.326509856E1
3.372598400E1,1.244999981E1,-6.933000088E0,-1.034000039E0,1.428769196E1
3.373603285E1,1.382900047E1,-6.933000088E0,-1.187000036E0,1.551504797E1
3.374606700E1,1.528499985E1,-7.010000229E0,-1.493999958E0,1.688204251E1
3.375599370E1,1.677899933E1,-7.239999771E0,-1.952999949E0,1.837842822E1
3.376667685E1,1.827300072E1,-7.623000145E0,-2.413000107E0,1.994580798E1
3.377616508E1,1.972800064E1,-8.274000168E0,-2.757999897E0,2.156987834E1
3.378600285E1,2.118400002E1,-9.194000244E0,-2.796000004E0,2.326175215E1
3.379635900E1,2.248699951E1,-1.041899967E1,-2.490000010E0,2.490824766E1
3.380624931E1,2.348299980E1,-1.191300011E1,-1.914999962E0,2.640147867E1
3.381603285E1,2.440200043E1,-1.359899998E1,-1.149000049E0,2.795908844E1
3.382599754E1,2.551300049E1,-1.547599983E1,-2.680000067E-1,2.984110569E1
3.383622054E1,2.677700043E1,-1.754500008E1,6.510000229E-1,3.201965928E1
3.384610016E1,2.804100037E1,-1.984300041E1,1.608000040E0,3.438935927E1
3.385600708E1,2.919099998E1,-2.237199974E1,2.528000116E0,3.686477502E1
3.386692885E1,3.026300049E1,-2.570499992E1,3.638999939E0,3.987277944E1
3.388008562E1,3.129800034E1,-2.930599976E1,5.323999882E0,4.320591882E1
3.388598470E1,3.217900085E1,-3.279199982E1,7.125000000E0,4.649267655E1
3.389623231E1,3.294499969E1,-3.623899841E1,9.500000000E0,4.988875636E1
3.390636539E1,3.355799866E1,-3.938100052E1,1.198999977E1,5.311085172E1
3.391632823E1,3.417100143E1,-4.206200027E1,1.436499977E1,5.606444885E1
3.392686285E1,3.432400131E1,-4.439899826E1,1.647200012E1,5.848704900E1
3.393627462E1,3.447700119E1,-4.643000031E1,1.838800049E1,6.068382899E1
3.394610431E1,3.386399841E1,-4.784700012E1,2.030299950E1,6.203480956E1
3.395608362E1,3.244699860E1,-4.865100098E1,2.195000076E1,6.246222977E1
3.396794154E1,3.045499992E1,-4.853599930E1,2.287000084E1,6.169511477E1
3.397599623E1,2.842399979E1,-4.815299988E1,2.386599922E1,6.079655484E1
3.398680608E1,2.631800079E1,-4.662099838E1,2.432500076E1,5.880357402E1
3.399614254E1,2.440200043E1,-4.439899826E1,2.436400032E1,5.621684074E1
3.400623239E1,2.287000084E1,-4.210100174E1,2.432500076E1,5.373301544E1
3.401599192E1,2.179700089E1,-3.945700073E1,2.367399979E1,5.091583664E1
3.402760623E1,2.141399956E1,-3.677600098E1,2.256299973E1,4.816765078E1
3.403600946E1,2.126099968E1,-3.424700165E1,2.122200012E1,4.555502737E1
3.404692239E1,2.198900032E1,-3.179599953E1,1.992000008E1,4.348917249E1
3.405600416E1,2.275499916E1,-2.938199997E1,1.861700058E1,4.156542577E1
3.406705277E1,2.401899910E1,-2.765800095E1,1.796599960E1,4.080017740E1
3.407605308E1,2.581900024E1,-2.631800079E1,1.754500008E1,4.082995184E1
3.408601500E1,2.765800095E1,-2.562800026E1,1.846400070E1,4.198426771E1
3.409627300E1,2.907600021E1,-2.478499985E1,1.988199997E1,4.306975654E1
3.410600293E1,3.007200050E1,-2.409600067E1,2.195000076E1,4.434799878E1
3.411642700E1,3.037800026E1,-2.321500015E1,2.332900047E1,4.478840693E1
3.412599085E1,3.030200005E1,-2.244799995E1,2.482299995E1,4.514759391E1
3.413608508E1,2.957399940E1,-2.171999931E1,2.593400002E1,4.493275162E1
3.414602008E1,2.792600060E1,-2.114599991E1,2.719899940E1,4.434862332E1
3.415713600E1,2.597299957E1,-2.053300095E1,2.922900009E1,4.416486478E1
3.416600016E1,2.352099991E1,-1.988199997E1,3.110600090E1,4.377344688E1
3.417676939E1,2.080100060E1,-1.915399933E1,3.298300171E1,4.344462818E1
3.418600631E1,1.765999985E1,-1.792799950E1,3.409400177E1,4.237557926E1
3.419671831E1,1.413500023E1,-1.647200012E1,3.501399994E1,4.119593683E1
3.420700385E1,1.057299995E1,-1.463300037E1,3.459199905E1,3.901947496E1
3.421669316E1,7.431000233E0,-1.290900040E1,3.363399887E1,3.678461548E1
3.422601754E1,4.635000229E0,-1.110900021E1,3.236999893E1,3.453563295E1
3.423628716E1,2.220999956E0,-9.538000107E0,3.171899986E1,3.319640401E1
3.424611408E1,-3.799999878E-2,-7.814000130E0,3.099099922E1,3.196094609E1
3.425620285E1,-2.029999971E0,-5.861000061E0,3.064599991E1,3.126738767E1
3.426656216E1,-3.792000055E0,-3.714999914E0,3.011000061E1,3.057437858E1
3.427635362E1,-5.285999775E0,-1.417000055E0,2.876899910E1,2.928489358E1
3.428669239E1,-6.703999996E0,1.034000039E0,2.735199928E1,2.818057197E1
3.429600846E1,-7.890999794E0,3.408999920E0,2.604899979E1,2.743063157E1
3.430726016E1,-8.810000420E0,5.362999916E0,2.520700073E1,2.723546881E1
3.431611785E1,-9.347000122E0,7.086999893E0,2.455500031E1,2.721286495E1
3.432598639E1,-9.729999542E0,8.350999832E0,2.470899963E1,2.783786544E1
3.433605346E1,-1.015100002E1,9.538000107E0,2.478499985E1,2.843083651E1
3.434599046E1,-1.038099957E1,1.041899967E1,2.509199905E1,2.908486071E1
3.435619700E1,-1.034300041E1,1.099400043E1,2.559000015E1,2.971016343E1
3.436742254E1,-9.960000038E0,1.118599987E1,2.639399910E1,3.034751032E1
3.437617816E1,-9.614999771E0,1.110900021E1,2.719899940E1,3.091348694E1
3.438628885E1,-9.079000473E0,1.072599983E1,2.807999992E1,3.140002735E1
3.439653193E1,-8.388999939E0,9.960000038E0,2.896100044E1,3.175399923E1
3.440600246E1,-7.623000145E0,8.925000191E0,2.972699928E1,3.196029171E1
3.441598892E1,-6.703999996E0,7.776000023E0,3.030200005E1,3.199407756E1
3.442598608E1,-5.592999935E0,6.626999855E0,3.034000015E1,3.155494232E1
3.443598731E1,-4.289999962E0,5.362999916E0,3.041699982E1,3.118268343E1
3.444599246E1,-2.642999887E0,4.098999977E0,3.072299957E1,3.110771531E1
3.445638870E1,-6.890000105E-1,2.757999897E0,3.141300011E1,3.154136744E1
3.446598408E1,1.340000033E0,1.378999949E0,3.233200073E1,3.238912645E1
3.447605416E1,3.447000027E0,3.799999878E-2,3.321300125E1,3.339141664E1
3.448603723E1,5.553999901E0,-1.110000014E0,3.390299988E1,3.437284416E1
3.449601346E1,7.967999935E0,-2.335999966E0,3.474499893E1,3.572339387E1
3.450669439E1,1.049600029E1,-3.601000071E0,3.570299911E1,3.738766333E1
3.451599977E1,1.306299973E1,-4.864999771E0,3.700600052E1,3.954433283E1
3.452598323E1,1.555300045E1,-6.243999958E0,3.880599976E1,4.227042673E1
3.453598746E1,1.804299927E1,-7.853000164E0,4.122000122E1,4.567611996E1
3.454654485E1,2.099300003E1,-9.538000107E0,4.447600174E1,5.009784653E1
3.455599416E1,2.459399986E1,-1.141499996E1,4.819200134E1,5.529589539E1
3.456598439E1,2.896100044E1,-1.352200031E1,5.163899994E1,6.073030836E1
3.457599377E1,3.390299988E1,-1.582100010E1,5.474200058E1,6.630538494E1
3.458687216E1,3.945700073E1,-1.850300026E1,5.792200089E1,7.248568212E1
3.459688746E1,4.466699982E1,-2.149099922E1,6.094800186E1,7.855993159E1
3.460598416E1,4.953300095E1,-2.440200043E1,6.393700027E1,8.448026877E1
3.461662523E1,5.405300140E1,-2.781200027E1,6.677100372E1,9.029729375E1
3.462642131E1,5.834299850E1,-3.156599998E1,6.941500092E1,9.601437487E1
3.463600093E1,6.251900101E1,-3.543500137E1,7.179000092E1,1.015778964E2
3.464599670E1,6.665599823E1,-3.941899872E1,7.343699646E1,1.067233433E2
3.465598485E1,7.064099884E1,-4.317300034E1,7.397299957E1,1.110228055E2
3.466600823E1,7.408799744E1,-4.650600052E1,7.286199951E1,1.138451159E2
3.467842362E1,7.673200226E1,-4.857500076E1,6.930000305E1,1.142358144E2
3.468628539E1,7.841699982E1,-5.041400146E1,6.573699951E1,1.140708136E2
3.469652162E1,7.922200012E1,-5.137099838E1,6.171500015E1,1.128000267E2
3.470607816E1,7.922200012E1,-5.144800186E1,5.727099991E1,1.104671428E2
3.471598777E1,7.918299866E1,-5.095000076E1,5.317200089E1,1.081346916E2
3.472629808E1,7.880000305E1,-5.049000168E1,4.918799973E1,1.057267235E2
3.473753870E1,7.726799774E1,-4.922600174E1,4.462900162E1,1.019082455E2
3.474633108E1,7.573600006E1,-4.754000092E1,4.006999969E1,9.798774550E1
3.475598777E1,7.397299957E1,-4.527999878E1,3.501399994E1,9.353215034E1
3.476602923E1,7.244100189E1,-4.233000183E1,2.980400085E1,8.903822930E1
3.477598393E1,7.133000183E1,-3.899800110E1,2.478499985E1,8.498887850E1
3.478650454E1,7.033399963E1,-3.574100113E1,2.018799973E1,8.143614676E1
3.479687931E1,6.861000061E1,-3.332799911E1,1.685499954E1,7.811644333E1
3.480600262E1,6.684799957E1,-3.087599945E1,1.352200031E1,7.486539175E1
3.481677900E1,6.451100159E1,-2.915200043E1,1.041899967E1,7.155462255E1
3.482599000E1,6.213600159E1,-2.785000038E1,7.355000019E0,6.848796420E1
3.483599070E1,5.930099869E1,-2.685400009E1,3.753999949E0,6.520612151E1
3.484624992E1,5.612200165E1,-2.604899979E1,3.799999878E-2,6.187269917E1
3.485626285E1,5.320999908E1,-2.559000015E1,-3.063999891E0,5.912309368E1
3.486598454E1,4.980099869E1,-2.512999916E1,-6.129000187E0,5.611792023E1
3.487598762E1,4.646799850E1,-2.493799973E1,-9.079000473E0,5.351268041E1
3.488678823E1,4.282899857E1,-2.474699974E1,-1.218200016E1,5.094249937E1
3.489642031E1,3.872900009E1,-2.493799973E1,-1.490200043E1,4.841393286E1
3.490598400E1,3.451599884E1,-2.512999916E1,-1.750699997E1,4.614505479E1
3.491598908E1,3.110600090E1,-2.516799927E1,-1.965200043E1,4.457816281E1
3.492648908E1,2.788800049E1,-2.509199905E1,-2.183499908E1,4.340640705E1
3.493635023E1,2.536000061E1,-2.474699974E1,-2.348299980E1,4.250876271E1
3.494606077E1,2.306100082E1,-2.440200043E1,-2.482299995E1,4.175462502E1
3.495758916E1,2.149099922E1,-2.409600067E1,-2.520700073E1,4.096185032E1
3.496599016E1,2.061000061E1,-2.355900002E1,-2.551300049E1,4.038207276E1
3.497650593E1,2.091600037E1,-2.302300072E1,-2.539800072E1,4.015714225E1
3.498612239E1,2.206500053E1,-2.252499962E1,-2.489999962E1,4.017772813E1
3.499670623E1,2.371299934E1,-2.210400009E1,-2.329100037E1,3.991696201E1
3.500605116E1,2.551300049E1,-2.198900032E1,-2.095400047E1,3.966736019E1
3.501730400E1,2.807999992E1,-2.195000076E1,-1.773600006E1,3.981023270E1
3.502599377E1,3.064599991E1,-2.210400009E1,-1.413500023E1,4.034305841E1
3.503615631E1,3.355799866E1,-2.244799995E1,-9.960000038E0,4.158429483E1
3.504658762E1,3.658399963E1,-2.302300072E1,-5.478000164E0,4.357127583E1
3.505598816E1,3.987900162E1,-2.371299934E1,-1.187000036E0,4.641174503E1
3.506610154E1,4.355599976E1,-2.451700020E1,2.757999897E0,5.005811599E1
3.507599039E1,4.754000092E1,-2.536000061E1,6.129000187E0,5.422864521E1
3.508602031E1,5.198400116E1,-2.647100067E1,9.807000160E0,5.915426870E1
3.509700508E1,5.612200165E1,-2.804100037E1,1.417399979E1,6.431857461E1
3.510831300E1,5.991400146E1,-2.976499939E1,1.892399979E1,6.952525101E1
3.511600477E1,6.332400131E1,-3.145100021E1,2.287000084E1,7.431104558E1
3.512636031E1,6.669499969E1,-3.313600159E1,2.777300072E1,7.948306206E1
3.513620754E1,6.933799744E1,-3.474499893E1,3.240900040E1,8.405543496E1
3.514638200E1,7.201999664E1,-3.639300156E1,3.715900040E1,8.883761472E1
3.515598523E1,7.412699890E1,-3.807799911E1,4.148799896E1,9.309135320E1
3.516598962E1,7.565899658E1,-3.976399994E1,4.570199966E1,9.692333170E1
3.517599446E1,7.627200317E1,-4.137300110E1,5.029899979E1,1.002952295E2
3.518626639E1,7.581199646E1,-4.282899857E1,5.516400146E1,1.030769081E2
3.519636892E1,7.451000214E1,-4.397800064E1,5.949300003E1,1.050010572E2
3.520606623E1,7.244100189E1,-4.466699982E1,6.309400177E1,1.059419307E2
3.521603900E1,7.075499725E1,-4.459099960E1,6.569899750E1,1.063531154E2
3.522617200E1,6.968299866E1,-4.413100052E1,6.769100189E1,1.067020958E2
3.523599639E1,6.857199860E1,-4.351800156E1,6.998899841E1,1.072119179E2
3.524617877E1,6.696299744E1,-4.259899902E1,7.148300171E1,1.068107545E2
3.525652208E1,6.477899933E1,-4.129600143E1,7.236399841E1,1.055377978E2
3.526599200E1,6.221300125E1,-3.953400040E1,7.293900299E1,1.036990495E2
3.527843685E1,5.964599991E1,-3.723500061E1,7.244100189E1,1.009543923E2
3.528641062E1,5.742399979E1,-3.486000061E1,7.182800293E1,9.834631360E1
3.529709185E1,5.516400146E1,-3.206399918E1,7.079399872E1,9.530455055E1
3.530607039E1,5.332500076E1,-2.938199997E1,6.949099731E1,9.238969822E1
3.531734246E1,5.140999985E1,-2.666200066E1,6.738400269E1,8.885074103E1
3.532957954E1,4.960900116E1,-2.405699921E1,6.546900177E1,8.559195289E1
3.533599893E1,4.742599869E1,-2.168199921E1,6.343899918E1,8.212089294E1
3.534959308E1,4.428400040E1,-1.919199944E1,6.110200119E1,7.786436979E1
3.535606123E1,4.118099976E1,-1.681699944E1,5.841999817E1,7.342739541E1
3.536598800E1,3.842300034E1,-1.447999954E1,5.547000122E1,6.901389988E1
3.537624431E1,3.597100067E1,-1.237300014E1,5.232899857E1,6.469411189E1
3.539221177E1,3.290700150E1,-1.041899967E1,4.949399948E1,6.034138121E1
3.539606970E1,2.991900063E1,-9.001999855E0,4.784700012E1,5.714471122E1
3.540649416E1,2.635600090E1,-7.469999790E0,4.665900040E1,5.410639517E1
3.541622677E1,2.290800095E1,-5.975999832E0,4.608499908E1,5.181038720E1
3.542631362E1,1.911499977E1,-4.137000084E0,4.589300156E1,4.988652702E1
3.543635785E1,1.539999962E1,-1.914999962E0,4.696599960E1,4.946344440E1
3.544617446E1,1.152999973E1,5.740000010E-1,4.819200134E1,4.955541709E1
