"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.402742690E-1,-2.995237827E0,5.549929142E0,5.480494976E0,8.355177335E0
6.422668070E-1,-3.091008663E0,5.518803596E0,5.581054688E0,8.435620850E0
6.442688070E-1,-3.272973776E0,5.446975231E0,5.698374271E0,8.535418317E0
6.462708070E-1,-3.478881359E0,5.387118340E0,5.815693378E0,8.657132839E0
6.482728070E-1,-3.560286522E0,5.365570068E0,5.873156071E0,8.715442875E0
6.502748070E-1,-3.761405706E0,5.305713177E0,5.992869854E0,8.843825772E0
6.522768070E-1,-3.950553417E0,5.262616158E0,6.114977837E0,8.983037074E0
6.542788070E-1,-4.063084126E0,5.238673210E0,6.158074856E0,9.048438293E0
6.562808070E-1,-4.233078003E0,5.171633720E0,6.268211365E0,9.162708029E0
6.582828070E-1,-4.319271564E0,5.133325100E0,6.320885658E0,9.217414439E0
6.602848070E-1,-4.508419514E0,5.116565228E0,6.438204765E0,9.378462925E0
6.622868070E-1,-4.671230316E0,5.059102535E0,6.510033131E0,9.476045720E0
6.642888070E-1,-4.805309772E0,5.037554264E0,6.644112587E0,9.623522590E0
6.662908070E-1,-4.915446281E0,5.013611317E0,6.725517750E0,9.722679650E0
6.682928070E-1,-5.135719299E0,4.956148624E0,6.804529190E0,9.861066849E0
6.702948070E-1,-5.219519138E0,4.932206154E0,6.826077461E0,9.907843917E0
6.722968070E-1,-5.260221958E0,4.908263206E0,6.962551117E0,1.001189796E1
6.742988070E-1,-5.262616158E0,4.877137661E0,7.142121792E0,1.012380878E1
6.763008070E-1,-5.291347504E0,4.886714935E0,7.221132755E0,1.019917151E1
6.783028070E-1,-5.444581032E0,4.877137661E0,7.331269264E0,1.035265393E1
6.803048070E-1,-5.616968632E0,4.829252243E0,7.364789486E0,1.044567556E1
6.823068070E-1,-5.703162670E0,4.798126698E0,7.369577885E0,1.048135308E1
6.843088070E-1,-5.839636326E0,4.757423878E0,7.386337757E0,1.054952226E1
6.863108070E-1,-5.897099018E0,4.699961662E0,7.434223175E0,1.058929132E1
6.883128070E-1,-5.935407162E0,4.678412914E0,7.470137596E0,1.062636162E1
6.903148070E-1,-6.000052452E0,4.628133297E0,7.577879906E0,1.071655314E1
6.923168070E-1,-6.083852291E0,4.491659641E0,7.635342598E0,1.074647485E1
6.943188070E-1,-6.071880817E0,4.431802750E0,7.630553722E0,1.071139404E1
6.963208070E-1,-5.952167034E0,4.319271564E0,7.570696831E0,1.055461272E1
6.983228070E-1,-5.743865490E0,4.230683804E0,7.410280704E0,1.028605543E1
7.003248070E-1,-5.655277252E0,4.163643837E0,7.319298267E0,1.014348155E1
7.023268070E-1,-5.499649048E0,4.077449799E0,7.245075703E0,9.968092016E0
7.043288070E-1,-5.506832123E0,4.031958580E0,7.376760483E0,1.004980026E1
7.063308070E-1,-5.549929142E0,4.012804508E0,7.482108593E0,1.014328657E1
7.083328070E-1,-5.743865490E0,4.022381783E0,7.723930359E0,1.043219278E1
7.103348070E-1,-5.940196037E0,3.974496126E0,7.994483471E0,1.072354020E1
7.123360380E-1,-6.014418125E0,3.967313290E0,8.109408379E0,1.084782487E1
7.143380380E-1,-6.134131908E0,3.907456398E0,8.346442223E0,1.107063176E1
7.163400380E-1,-6.179623127E0,3.794925690E0,8.523618698E0,1.119112500E1
7.183420380E-1,-6.150891781E0,3.749434233E0,8.600234985E0,1.121854574E1
7.203440380E-1,-6.076669693E0,3.629720688E0,8.739103317E0,1.124600879E1
7.223460380E-1,-5.985687256E0,3.533949614E0,8.858817101E0,1.126036821E1
7.243480380E-1,-5.940196037E0,3.493247032E0,8.918673515E0,1.127082255E1
7.263500380E-1,-5.909070015E0,3.423812866E0,9.002472878E0,1.129973986E1
7.283439610E-1,-5.918647289E0,3.371139050E0,9.062330246E0,1.133670118E1
7.303446150E-1,-5.925830364E0,3.361561775E0,9.103033066E0,1.137017036E1
7.323425000E-1,-5.992869854E0,3.375927448E0,9.074301720E0,1.138658539E1
7.343445000E-1,-6.052726746E0,3.395081758E0,9.038387299E0,1.139537302E1
7.363465000E-1,-6.083852291E0,3.399870157E0,9.031204224E0,1.140767397E1
7.383485000E-1,-6.153286457E0,3.430995703E0,8.964164734E0,1.140135585E1
7.403505000E-1,-6.205960274E0,3.428601503E0,8.885153770E0,1.136728678E1
7.423525000E-1,-6.201171875E0,3.421418667E0,8.834874153E0,1.132323450E1
7.443505380E-1,-6.191594601E0,3.426207304E0,8.782199860E0,1.127837642E1
7.463525380E-1,-6.100612164E0,3.430995703E0,8.703188896E0,1.116846889E1
7.483545380E-1,-6.071880817E0,3.423812866E0,8.650514603E0,1.110952898E1
7.503565380E-1,-5.959350109E0,3.423812866E0,8.581081390E0,1.099414872E1
7.523585380E-1,-5.889915943E0,3.462121487E0,8.502069473E0,1.090699685E1
7.543605380E-1,-5.844424725E0,3.498035431E0,8.478127480E0,1.087530219E1
7.563625380E-1,-5.774991035E0,3.524372578E0,8.375173569E0,1.076639475E1
7.583608840E-1,-5.705556870E0,3.622537851E0,8.265036583E0,1.067646896E1
7.603611530E-1,-5.679219723E0,3.660846233E0,8.186025620E0,1.061444051E1
7.623631530E-1,-5.698374271E0,3.732674360E0,8.023215294E0,1.052503258E1
7.643651530E-1,-5.705556870E0,3.826051235E0,7.838855743E0,1.042303730E1
7.663671530E-1,-5.664854050E0,3.864359617E0,7.723930359E0,1.032874372E1
7.683691530E-1,-5.523591995E0,4.010410309E0,7.589851379E0,1.020780600E1
7.703711530E-1,-5.370358467E0,4.194769382E0,7.462954521E0,1.010606404E1
7.723731530E-1,-5.312895775E0,4.290540695E0,7.403097630E0,1.007181491E1
7.743751530E-1,-5.138113976E0,4.486870766E0,7.324086666E0,1.000871970E1
7.763771530E-1,-4.932206154E0,4.673624516E0,7.261835575E0,9.945032910E0
7.783791530E-1,-4.826858044E0,4.759818554E0,7.230710030E0,9.911488222E0
7.803803460E-1,-4.582642078E0,4.941783428E0,7.213950157E0,9.872330461E0
7.823823460E-1,-4.326454639E0,5.099805355E0,7.228315830E0,9.847577070E0
7.843843460E-1,-4.197163582E0,5.162056446E0,7.257047176E0,9.845188805E0
7.863863460E-1,-3.893090725E0,5.291347504E0,7.288172722E0,9.811828342E0
7.883883460E-1,-3.538738251E0,5.423032284E0,7.319298267E0,9.772618620E0
7.903903460E-1,-3.340013266E0,5.470917702E0,7.304932594E0,9.718470524E0
7.923890760E-1,-2.877918243E0,5.557111740E0,7.290566921E0,9.608135633E0
7.943910760E-1,-2.372726440E0,5.645699978E0,7.240286827E0,9.482906323E0
7.963930760E-1,-2.085413456E0,5.710345268E0,7.182824612E0,9.410098924E0
7.983950760E-1,-1.525153041E0,5.820482254E0,7.070293427E0,9.284026853E0
8.003928070E-1,-8.906702399E-1,5.959350109E0,7.012830734E0,9.245914887E0
8.023948070E-1,-5.506832004E-1,6.028783798E0,6.895511627E0,9.175923206E0
8.043939610E-1,9.577099234E-2,6.191594601E0,6.794951916E0,9.193279465E0
8.063959610E-1,7.613793612E-1,6.340039730E0,6.751854897E0,9.293188196E0
8.083979610E-1,1.134886265E0,6.419050694E0,6.677632332E0,9.331824698E0
8.103999610E-1,1.934574008E0,6.620169640E0,6.639324188E0,9.573392728E0
8.124019610E-1,2.315263748E0,6.818894863E0,6.648900986E0,9.801308979E0
8.144039610E-1,3.105374336E0,6.917059898E0,6.665660858E0,1.009554863E1
8.164002300E-1,3.876330853E0,7.108602047E0,6.718335152E0,1.052113070E1
8.184022300E-1,4.242654800E0,7.228315830E0,6.727912426E0,1.074771953E1
8.204042300E-1,4.958543301E0,7.443800449E0,6.802134514E0,1.123683010E1
8.224062300E-1,5.604997158E0,7.668862343E0,6.881145954E0,1.172934834E1
8.244082300E-1,5.897099018E0,7.783787251E0,6.895511627E0,1.195454731E1
8.264102300E-1,6.411868095E0,8.016032219E0,6.917059898E0,1.237798621E1
8.284122300E-1,6.802134514E0,8.260248184E0,6.890722752E0,1.272724613E1
8.304124230E-1,6.938608170E0,8.365595818E0,6.833260536E0,1.283826025E1
8.324144230E-1,7.122967720E0,8.528407097E0,6.691998005E0,1.297124643E1
8.344148840E-1,7.254652500E0,8.710371971E0,6.519610405E0,1.307692176E1
8.364168840E-1,7.307326794E0,8.796566010E0,6.440599442E0,1.312470646E1
8.384188840E-1,7.362394810E0,8.937828064E0,6.289760113E0,1.317765951E1
8.404168070E-1,7.336058140E0,9.110215187E0,6.134131908E0,1.320762447E1
8.424188070E-1,7.283383846E0,9.277814865E0,6.052726746E0,1.325748958E1
8.444208070E-1,7.139727592E0,9.359220505E0,5.897099018E0,1.316611163E1
8.464228070E-1,6.938608170E0,9.457385063E0,5.719922543E0,1.305005477E1
8.484248070E-1,6.811711788E0,9.517242432E0,5.636122704E0,1.299011933E1
8.504268070E-1,6.538764477E0,9.577098846E0,5.497254848E0,1.283339682E1
8.524288070E-1,6.270605564E0,9.593858719E0,5.391906738E0,1.266630481E1
8.544234610E-1,6.126949310E0,9.586676598E0,5.332049847E0,1.256481721E1
8.564254610E-1,5.791750908E0,9.536396980E0,5.243461609E0,1.232806293E1
8.584274610E-1,5.446975231E0,9.447808266E0,5.188393593E0,1.207683933E1
8.604289220E-1,5.274587631E0,9.392740250E0,5.166844845E0,1.194743193E1
8.624309220E-1,4.936994553E0,9.220352173E0,5.142902374E0,1.165496693E1
8.644329220E-1,4.568276405E0,9.033598900E0,5.147690773E0,1.135666230E1
8.664349220E-1,4.393494129E0,8.949799538E0,5.183605194E0,1.123705768E1
8.684369220E-1,4.019987583E0,8.770228386E0,5.238673210E0,1.097820127E1
8.704389220E-1,3.663240433E0,8.590658188E0,5.312895775E0,1.074456142E1
8.724409220E-1,3.474092722E0,8.490098000E0,5.375146866E0,1.063218172E1
8.744429220E-1,3.117345810E0,8.310527802E0,5.504437923E0,1.044421151E1
8.764449220E-1,2.782147408E0,8.116591454E0,5.705556870E0,1.030401767E1
8.784469220E-1,2.612153769E0,8.018425941E0,5.803721905E0,1.023726965E1
8.804489220E-1,2.317657948E0,7.822095871E0,6.035966873E0,1.014838008E1
8.824509220E-1,2.006402254E0,7.635342598E0,6.284971237E0,1.009083594E1
8.844529220E-1,1.893871427E0,7.541965485E0,6.416656494E0,1.008173958E1
8.864549220E-1,1.659232497E0,7.350423813E0,6.682421207E0,1.007157068E1
8.884569220E-1,1.426987767E0,7.168458939E0,6.907482624E0,1.005666017E1
8.904589220E-1,1.326428294E0,7.087053299E0,7.036773682E0,1.007481614E1
8.924609220E-1,1.134886265E0,6.919454098E0,7.266623974E0,1.009805109E1
8.944629220E-1,9.505270720E-1,6.763826370E0,7.501263142E0,1.014503808E1
8.964649220E-1,8.715160489E-1,6.696786404E0,7.623371124E0,1.018441337E1
8.984669220E-1,7.063110471E-1,6.560312748E0,7.841249943E0,1.024801343E1
9.004523070E-1,5.363175869E-1,6.440599442E0,8.047157288E0,1.032112872E1
9.024543070E-1,4.692778587E-1,6.383136749E0,8.128562927E0,1.034592634E1
9.044563070E-1,3.663240373E-1,6.308914185E0,8.317710876E0,1.044609524E1
9.064583070E-1,2.633702159E-1,6.203566074E0,8.470944405E0,1.050288032E1
9.084603070E-1,2.011190802E-1,6.167652130E0,8.537983894E0,1.053458830E1
9.104623070E-1,1.340793967E-1,6.081458092E0,8.633754730E0,1.056143127E1
9.124643070E-1,9.816526622E-2,5.990475655E0,8.722343445E0,1.058181034E1
9.144663070E-1,9.577099234E-2,5.942590237E0,8.743891716E0,1.057256795E1
9.164683070E-1,6.225114316E-2,5.844424725E0,8.751074791E0,1.052342556E1
9.184703070E-1,1.197137404E-2,5.739076614E0,8.739103317E0,1.045509782E1
9.204684990E-1,-7.182824425E-3,5.688796997E0,8.710371971E0,1.040351108E1
9.224704990E-1,-6.703969836E-2,5.616968632E0,8.667274475E0,1.032843056E1
9.244724990E-1,-1.364736706E-1,5.547534943E0,8.612206459E0,1.024518761E1
9.264744990E-1,-1.652049571E-1,5.506832123E0,8.590658188E0,1.020548386E1
9.284764990E-1,-2.322446555E-1,5.425426483E0,8.583475113E0,1.015702885E1
9.304784990E-1,-3.112557232E-1,5.367964268E0,8.583475113E0,1.012857174E1
9.324804990E-1,-3.591412306E-1,5.332049847E0,8.600234985E0,1.012540270E1
9.344778460E-1,-4.309694767E-1,5.257827282E0,8.602629662E0,1.009136856E1
9.364798460E-1,-5.195576549E-1,5.166844845E0,8.605023384E0,1.005050512E1
9.384818460E-1,-5.626545548E-1,5.133325100E0,8.609811783E0,1.003974430E1
9.404838460E-1,-6.823683381E-1,5.039948463E0,8.612206459E0,1.000184019E1
9.424858460E-1,-8.236305118E-1,4.960937500E0,8.640937805E0,9.997753460E0
9.444878460E-1,-9.170072675E-1,4.908263206E0,8.648120880E0,9.986087562E0
9.464898460E-1,-1.096577883E0,4.790944099E0,8.652909279E0,9.951304809E0
9.484918460E-1,-1.328822494E0,4.690384388E0,8.700794220E0,9.973429450E0
9.504938460E-1,-1.453324795E0,4.642498970E0,8.731920242E0,9.995568056E0
9.524958460E-1,-1.695146561E0,4.544333458E0,8.839662552E0,1.008286281E1
9.544978460E-1,-1.987248063E0,4.448562622E0,8.961771011E0,1.020059821E1
9.564998460E-1,-2.128510237E0,4.407859802E0,9.016839027E0,1.025978411E1
9.585013450E-1,-2.415823221E0,4.324060440E0,9.191620827E0,1.044124485E1
9.605003450E-1,-2.722290516E0,4.261809349E0,9.375980377E0,1.065283496E1
9.625023450E-1,-2.863552570E0,4.223500729E0,9.428654671E0,1.072088712E1
9.645039990E-1,-3.165231228E0,4.173221111E0,9.586676598E0,1.092423139E1
9.665039990E-1,-3.469304085E0,4.115758419E0,9.663292885E0,1.106140893E1
9.685059990E-1,-3.624932051E0,4.077449799E0,9.799766541E0,1.121611134E1
9.705074220E-1,-3.981678963E0,4.034353256E0,9.845257759E0,1.136040817E1
9.725094220E-1,-4.316877365E0,3.969707727E0,9.883566856E0,1.149255861E1
9.745114220E-1,-4.510813713E0,3.933793545E0,9.960183144E0,1.162012996E1
9.765134220E-1,-4.865166187E0,3.845205307E0,1.002482891E1,1.178781746E1
9.785154220E-1,-5.265010357E0,3.770982742E0,1.003201103E1,1.194076590E1
9.805083070E-1,-5.461340904E0,3.732674360E0,1.007271385E1,1.205067080E1
9.825103070E-1,-5.837242126E0,3.636903524E0,1.009186840E1,1.221254563E1
9.845123070E-1,-6.038361073E0,3.545921087E0,1.008229160E1,1.227550263E1
9.865143070E-1,-6.421444893E0,3.490852594E0,1.005356026E1,1.242960499E1
9.885163070E-1,-6.782980442E0,3.354378939E0,9.988914490E0,1.253152403E1
9.905183070E-1,-7.132544518E0,3.232270956E0,9.909903526E0,1.263039804E1
9.925203070E-1,-7.307326794E0,3.177202702E0,9.871595383E0,1.268621446E1
9.945207690E-1,-7.678439140E0,3.047911882E0,9.830892563E0,1.284113091E1
9.965220380E-1,-8.063917160E0,2.935380936E0,9.806949615E0,1.303148042E1
9.985240380E-1,-8.248276711E0,2.894678354E0,9.699207306E0,1.305709975E1
1.000520884E0,-8.614601135E0,2.827638626E0,9.591464996E0,1.319860196E1
1.002522884E0,-8.798959732E0,2.736656189E0,9.553156853E0,1.327304733E1
1.004524884E0,-9.119792938E0,2.686376333E0,9.454991341E0,1.340835942E1
1.006526884E0,-9.423865318E0,2.602576733E0,9.320911407E0,1.350785078E1
1.008528884E0,-9.526819229E0,2.559479713E0,9.253871918E0,1.352572980E1
1.010530884E0,-9.708784103E0,2.470891714E0,9.138946533E0,1.356046232E1
1.012532884E0,-9.854835510E0,2.377514839E0,8.995290756E0,1.355306665E1
1.014534884E0,-9.931451797E0,2.355966330E0,8.916279793E0,1.355302024E1
1.016536884E0,-1.003440571E1,2.260195494E0,8.772623062E0,1.351875353E1
1.018538884E0,-1.011341667E1,2.188367128E0,8.648120880E0,1.348555309E1
1.020540884E0,-1.013975334E1,2.130904675E0,8.583475113E0,1.345479088E1
1.022542884E0,-1.017566776E1,2.049499273E0,8.447001457E0,1.338269387E1
1.024543076E0,-1.019721603E1,1.965699673E0,8.308133125E0,1.329933329E1
1.026544384E0,-1.020200539E1,1.922602654E0,8.231516838E0,1.324896918E1
1.028546384E0,-1.019721603E1,1.848380208E0,8.073494911E0,1.313701048E1
1.030548384E0,-1.015651417E1,1.783734679E0,7.937020779E0,1.301279325E1
1.032550384E0,-1.014693642E1,1.750214934E0,7.862798691E0,1.295558467E1
1.034552384E0,-1.004398251E1,1.668809533E0,7.680833817E0,1.275389031E1
1.036554384E0,-9.926663399E0,1.601769805E0,7.551542759E0,1.257497955E1
1.038556384E0,-9.857229233E0,1.585009933E0,7.494080067E0,1.248352757E1
1.040550576E0,-9.737515450E0,1.580221415E0,7.403097630E0,1.233378131E1
1.042552576E0,-9.692024231E0,1.587404251E0,7.362394810E0,1.227436529E1
1.044554576E0,-9.641744614E0,1.599375606E0,7.302538395E0,1.220034051E1
1.046556576E0,-9.541185379E0,1.640078187E0,7.185218811E0,1.205617868E1
1.048558576E0,-9.454991341E0,1.685569525E0,7.053533554E0,1.191597002E1
1.050560576E0,-9.399923325E0,1.711906433E0,7.015225410E0,1.185337799E1
1.052562576E0,-9.263449669E0,1.800494671E0,6.962551117E0,1.172733554E1
1.054564576E0,-9.153312683E0,1.874717116E0,7.005648136E0,1.167804792E1
1.056566576E0,-9.112609863E0,1.922602654E0,7.029590607E0,1.166838479E1
1.058563922E0,-9.033598900E0,2.030344963E0,7.084659100E0,1.165849923E1
1.060565922E0,-8.933039665E0,2.142875910E0,7.075081825E0,1.159516700E1
1.062567922E0,-8.870788574E0,2.174001455E0,7.070293427E0,1.155016110E1
1.064569922E0,-8.765439987E0,2.241041183E0,7.046350956E0,1.146761813E1
1.066571922E0,-8.624177933E0,2.305686712E0,7.003253937E0,1.134628582E1
1.068568845E0,-8.561926842E0,2.351177931E0,7.000859737E0,1.130693000E1
1.070570845E0,-8.406298637E0,2.418217659E0,7.000859737E0,1.120382392E1
1.072572845E0,-8.284191132E0,2.504411459E0,7.020013809E0,1.114363017E1
1.074574845E0,-8.277008057E0,2.523565531E0,7.003253937E0,1.113206230E1
1.076571499E0,-8.257853508E0,2.533142805E0,6.871568680E0,1.103754561E1
1.078573499E0,-8.059128761E0,2.595393896E0,6.737489223E0,1.082032287E1
1.080575499E0,-7.939415455E0,2.595393896E0,6.670449734E0,1.068949423E1
1.082552345E0,-7.726325035E0,2.588211060E0,6.538764477E0,1.044750573E1
1.084554345E0,-7.508445740E0,2.616942406E0,6.426233768E0,1.022358183E1
1.086556345E0,-7.376760483E0,2.612153769E0,6.390319347E0,1.010327293E1
1.088558345E0,-7.091842175E0,2.619336605E0,6.380742550E0,9.892877497E0
1.090560345E0,-6.833260536E0,2.626519442E0,6.354405403E0,9.693839382E0
1.092562345E0,-6.703969479E0,2.638490915E0,6.325674057E0,9.587439353E0
1.094564345E0,-6.433416367E0,2.679193497E0,6.304125786E0,9.397282898E0
1.096566345E0,-6.150891781E0,2.717501879E0,6.316096783E0,9.225582081E0
1.098568345E0,-6.052726746E0,2.724684715E0,6.332856655E0,9.174120190E0
1.100570345E0,-5.889915943E0,2.758204460E0,6.325674057E0,9.072648673E0
1.102572345E0,-5.681613922E0,2.834821463E0,6.332856655E0,8.967832676E0
1.104574345E0,-5.583448887E0,2.882706881E0,6.354405403E0,8.936630711E0
1.106576345E0,-5.430215359E0,2.964112282E0,6.366376877E0,8.877159174E0
1.108578345E0,-5.339232922E0,3.055094719E0,6.421444893E0,8.892466837E0
1.110580345E0,-5.446975231E0,3.081431627E0,6.519610405E0,9.037149986E0
1.112582345E0,-5.667248249E0,3.198751211E0,6.725517750E0,9.358541608E0
1.114584345E0,-5.710345268E0,3.249030828E0,6.785374641E0,9.444869159E0
1.116586345E0,-5.497254848E0,3.371139050E0,6.802134514E0,9.373015700E0
1.118582345E0,-5.128536701E0,3.521978140E0,6.885934353E0,9.280210699E0
1.120584345E0,-4.788549423E0,3.792531252E0,6.943397045E0,9.247932818E0
1.122586345E0,-4.690384388E0,3.895485163E0,7.110996246E0,9.367004749E0
1.124588345E0,-4.489265442E0,4.163643837E0,7.529994488E0,9.705166212E0
1.126586076E0,-4.443774223E0,4.427014351E0,7.747873306E0,9.968707348E0
1.128588076E0,-4.098998547E0,4.549122334E0,8.420664787E0,1.041171929E1
1.130590076E0,-3.691971779E0,4.664047241E0,9.258660316E0,1.100485271E1
1.132592076E0,-3.201145411E0,4.589824677E0,1.002722263E1,1.148298812E1
1.134594076E0,-2.894678354E0,4.501236439E0,1.041509533E1,1.170959021E1
1.136596076E0,-2.243435383E0,4.302511692E0,1.122914886E1,1.223267728E1
1.138598076E0,-1.927391171E0,4.199557781E0,1.160265541E1,1.248890447E1
1.140600076E0,-1.364736676E0,4.027170181E0,1.218685913E1,1.290736772E1
1.142602076E0,-9.768640995E-1,3.931399345E0,1.252445126E1,1.316328392E1
1.144604076E0,-8.332076073E-1,3.917033672E0,1.259867382E1,1.321983244E1
1.146606076E0,-6.751855016E-1,3.952947617E0,1.252684593E1,1.315308098E1
1.148608076E0,-5.698373914E-1,4.065478802E0,1.223474407E1,1.290510732E1
1.150610076E0,-5.339232683E-1,4.127729893E0,1.201925945E1,1.271950573E1
1.152612076E0,-4.644893110E-1,4.302511692E0,1.154519272E1,1.232959172E1
1.154614076E0,-2.370332032E-1,4.460534096E0,1.105915546E1,1.192717354E1
1.156616076E0,-6.225114316E-2,4.527573586E0,1.082212257E1,1.173120347E1
1.158618076E0,3.304099143E-1,4.647287369E0,1.042946148E1,1.142278939E1
1.160620076E0,8.116591573E-1,4.719115734E0,1.016609097E1,1.123735954E1
1.162622076E0,1.003201127E0,4.750241280E0,1.004637718E1,1.115799710E1
1.164624076E0,1.314456820E0,4.843617916E0,9.802161217E0,1.101230202E1
1.166626076E0,1.436564922E0,4.992063046E0,9.387951851E0,1.072930809E1
1.168628076E0,1.403045058E0,5.073468208E0,9.143735886E0,1.055066448E1
1.170630076E0,1.405439258E0,5.372752666E0,8.607418060E0,1.024350411E1
1.172632076E0,1.338399649E0,5.650488377E0,8.016032219E0,9.898287986E0
1.174634076E0,1.302485466E0,5.798933506E0,7.692804813E0,9.721283048E0
1.176636076E0,1.338399649E0,6.093429565E0,7.120573044E0,9.466982516E0
1.178638076E0,1.398256540E0,6.352011204E0,6.589044094E0,9.258437760E0
1.180639730E0,1.477267504E0,6.474119186E0,6.363982677E0,9.197652637E0
1.182641730E0,1.642472506E0,6.658478260E0,6.028783798E0,9.131225698E0
1.184643730E0,1.881899953E0,6.838048935E0,5.904281616E0,9.228271890E0
1.186645730E0,2.030344963E0,6.924242973E0,5.904281616E0,9.323517728E0
1.188647730E0,2.312869549E0,7.079870701E0,6.023995399E0,9.579272168E0
1.190649730E0,2.559479713E0,7.247469902E0,6.184412003E0,9.865277908E0
1.192651730E0,2.686376333E0,7.319298267E0,6.272999763E0,1.000696113E1
1.194653730E0,3.035940409E0,7.470137596E0,6.483695984E0,1.034689342E1
1.196655345E0,3.301704884E0,7.575485706E0,6.691998005E0,1.063353545E1
1.198657345E0,3.402264595E0,7.609005451E0,6.792557716E0,1.075226528E1
1.200659345E0,3.627326250E0,7.695199013E0,6.955368519E0,1.098866392E1
1.202659038E0,3.902667999E0,7.793364525E0,7.130150318E0,1.126083441E1
1.204661038E0,4.055901527E0,7.841249943E0,7.276201248E0,1.144022039E1
1.206663038E0,4.403071404E0,7.987300873E0,7.592245579E0,1.186702178E1
1.208665038E0,4.623344421E0,8.097437859E0,7.913078308E0,1.222949802E1
1.210662191E0,4.695172787E0,8.138139725E0,8.023215294E0,1.235499694E1
1.212664191E0,4.800520897E0,8.183630943E0,8.205180168E0,1.254359589E1
1.214666191E0,4.865166187E0,8.193208694E0,8.339259148E0,1.266261244E1
1.216668191E0,4.898686409E0,8.200390816E0,8.367990494E0,1.269908670E1
1.218645884E0,4.999245644E0,8.164477348E0,8.432636261E0,1.275776241E1
1.220647884E0,5.138113976E0,8.097437859E0,8.504464149E0,1.281774651E1
1.222649884E0,5.226701736E0,8.063917160E0,8.511647224E0,1.283718464E1
1.224651884E0,5.387118340E0,7.975329399E0,8.528407097E0,1.285926322E1
1.226653884E0,5.521197796E0,7.905895233E0,8.537983894E0,1.287959524E1
1.228655884E0,5.588237286E0,7.853221416E0,8.516435623E0,1.286200444E1
1.230657884E0,5.657671452E0,7.783787251E0,8.420664787E0,1.278687552E1
1.232659884E0,5.664854050E0,7.745479107E0,8.296162605E0,1.268500422E1
1.234661884E0,5.640911579E0,7.743084908E0,8.224333763E0,1.262596187E1
1.236663884E0,5.528380394E0,7.733507633E0,8.006455421E0,1.242873519E1
1.238665884E0,5.379935265E0,7.733507633E0,7.743084908E0,1.219451547E1
1.240667884E0,5.298530102E0,7.740690231E0,7.611399651E0,1.207998804E1
1.242669884E0,5.118959427E0,7.771816254E0,7.307326794E0,1.183223979E1
1.244671884E0,4.927417755E0,7.788576126E0,7.012830734E0,1.158106898E1
1.246673884E0,4.826858044E0,7.778998852E0,6.878751755E0,1.145114000E1
1.248675884E0,4.656864643E0,7.781393051E0,6.617775440E0,1.122637154E1
